title	id	price	condition	availability	channel	feed label	language	additional image link	age group	all clicks	brand	canonical link	color	custom label 0	custom label 1	custom label 2	custom label 3	custom label 4	description	gender	google product category	gtin	identifier exists	image link	item group id	link	material	merchant item id	modification info(modification source:modifier)	mpn	pattern	product detail(attribute name:attribute value:section name)	product type	purchasable without shipping	return policy label	sell on google quantity	shipping(country)	shipping label	shipping weight	size	sku	update type
Twinbirds Fiery Orange women Churidar Legging - Radiant Series M / Fiery Orange	shopify_IN_8178644156732_44638091837756	599.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_61550fd3-a24e-4ab6-9288-8c8c74bd4cef.jpg?v=1769669713,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_f966eaff-1ff5-446f-9c84-6290cee47ba3.jpg?v=1769669712,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_99d9a14a-0588-4dea-a1a7-1a194d6add4d.jpg?v=1769669713,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_67cd9828-203f-4ab4-a796-6effa07684a1.jpg?v=1769669713,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_f16b073f-fabe-4693-a966-0c4a6776c82a.jpg?v=1769669713,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_bb6e347f-705c-4314-90f3-3d7deb071c8d.jpg?v=1769669713		1	Twin Birds		Fiery Orange						Buy Twinbirds Fiery Orange women Churidar Legging - Radiant Series online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_b175765d-0703-47fa-88ff-3868470e83c2.jpg?v=1769669713	shopify_IN_8178644156732	https://twinbirds.co.in/products/women-churidar-legging-viscose-fiery-orange?variant=44638091837756&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638091837756	third party shopify:third party syncing			size:M:Variant,color:Fiery Orange:Variant	Churidhar Leggings Viscose			32			0.23 kg	M	1503V_Fiery-Orange_M	
Shop Women’s Textured Pant Co-ord Set –Jet Black| Twin Birds M / Jet Black	shopify_IN_10255409742140_52556152537404	1099.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_cfebfdf7-7b93-416d-b50b-f7735c1ba17c.jpg?v=1765885313,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_0f9ae426-ca66-4478-acbf-98f75e5102a3.jpg?v=1765885313,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_8a1a8fa5-9b1d-46e2-95c4-d35fd6eae59b.jpg?v=1765885313,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_28ff4490-656d-412e-a50f-30f832e3e345.jpg?v=1765885312,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_b203e9e1-b95b-48b6-8704-dc1f62cd49c3.jpg?v=1765885313,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_cb2dda30-d832-4094-8406-4e3b9a4cd925.jpg?v=1765885313		8	Twin Birds		Jet Black						"Elevate your everyday look with this Jet Black textured co-ord set for women from Twin Birds. Chic, breathable, and versatile for all-day wear. Shop now!"					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_123a3b38-82de-4004-831b-2f5f2c510093.jpg?v=1765885313	shopify_IN_10255409742140	https://twinbirds.co.in/products/textured-pant-co-ord-set-jet-black?variant=52556152537404&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/52556152537404	third party shopify:third party syncing			size:M:Variant,color:Jet Black:Variant	Textured Pant Co-ord			26			0.44 kg	M	1938T-JetBlack-M	
Buy Orchid Lillac Women Turtle Neck Ribbed Tee Online S / Orchid Lillac	shopify_IN_9887499026748_50768921559356	649.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_5f1a5ce5-073a-4151-a4d0-e06c08b7d1ee.jpg?v=1737355183,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_90e15d4d-6f20-4cfa-8f4c-3c28fdafd329.jpg?v=1737355183,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_b37eadbd-c312-471d-b45a-098fcc90dce1.jpg?v=1737355183,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_c8e8bfba-1fdc-4c0e-84ae-0b31c0a016f4.jpg?v=1737355183,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_eacb3771-e3a4-4a55-b15d-b132bc9201b4.jpg?v=1737355183,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_eac91f19-efce-4407-8ef3-fbd24be1c0a5.jpg?v=1737355183		0	Twin Birds		Orchid Lillac						Buy TwinBirds Orchid Lillac Women Turtle Neck Ribbed Tee. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_2b63964e-d788-4f3b-affd-ec9bdfe93955.jpg?v=1737355183	shopify_IN_9887499026748	https://twinbirds.co.in/products/twinbirds-orchid-lillac-women-turtle-neck-ribbed-tee?variant=50768921559356&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/50768921559356	third party shopify:third party syncing			size:S:Variant,color:Orchid Lillac:Variant	Tops	true		25			0.12 kg	S	PDA-WT-002-OrchidLillac-S	
Creme De La Creme Churidar legging XL / Creme De La Creme	shopify_IN_8178665324860_44638148657468	599.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_d7aebc59-0b65-4583-bea1-46d7b0035932.jpg?v=1762501934,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_755b2f29-293e-413f-b71e-4b20fafc95b4.jpg?v=1762501934,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_ffab8d40-9468-4b2f-a14a-438003ef88db.jpg?v=1762501934,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_2baeb85e-cb05-4127-b3a8-2c442c5c2237.jpg?v=1762501934,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_2ee43485-9fa8-42ff-a8c0-19e00b6727ca.jpg?v=1762501934,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_3a138162-dc5c-468d-9995-9ca14ca7b34d.jpg?v=1762501934,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_1c2434bd-f472-4bb6-980b-92ba56c5985c.jpg?v=1762501934		0	Twin Birds		Creme De La Creme						Buy Twinbirds Creme De La Creme women Churidar legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_e1285893-a57b-4617-804f-c47e8406e120.jpg?v=1762501934	shopify_IN_8178665324860	https://twinbirds.co.in/products/women-churidar-legging-cotton-creme-de-la-creme?variant=44638148657468&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638148657468	third party shopify:third party syncing			size:XL:Variant,color:Creme De La Creme:Variant	Churidhar Leggings Cotton			61			0.23 kg	XL	1503-CremeDeLaCreme_XL	
"Peacock Blue Cotton Churidar Leggings for Women, Full Length Stretchable Slim Fit Festive Wear | Twin Birds, XL / Peacock Blue"	shopify_IN_8178670272828_44638161928508	599.00 INR	new	in stock	Online	IN	en		adult	7	Twin Birds	https://twinbirds.co.in/products/women-churidar-legging-cotton-peacock-blue	Peacock Blue	leggings	churidar	500_700	daily_ethnic	bestseller	"<p> <span>Bold, exotic, and strikingly beautiful - Peacock Blue is the rich blue-green cotton churidar that channels the stunning iridescence of the peacock into festive ethnic dressing. <br>Peacock Blue is one of the most celebrated colours in Indian ethnic fashion - its jewel-toned richness looks magnificent under silk anarkalis and embroidered kurtis. <br> <br>Key Features: <br>• Cotton Churidar Leggings - Peacock Blue (Peacock Blue/Teal Blue) <br>• Cotton Elastane fabric - soft, breathable, comfortable in Indian weather <br>• Churidar cut - fitted leg with gathered ankle ruching, traditional silhouette <br>• 4-way stretch | Wide flat waistband - all-day comfort, no rolling <br>• Full length | Machine washable <br> <br>Fabric: Cotton Elastane <br>Length: Full Length (Churidar) <br>Fit: Slim Fit <br>Rise: Mid Rise <br>Occasion: Festive Ethnic, Casual Ethnic, Special Occasions <br>Style with: Stunning under gold, cream, ivory, or printed kurtis. A naturally festive shade that shines at every Indian celebration. <br>Perfect for: Anarkalis, Kurtis, Salwar Kameez, Ethnic Casual & Festive Wear <br>Sizes: S to 3XL <br>Care: Machine washable, Easy care <br> <br>Twin Birds | India's Best Leggings Brand | Made in India | Free Shipping above ₹999 | Easy 15-Day Returns | COD Available </span> </p>"	female	Apparel & Accessories > Clothing > Pants			https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_bc100488-8eca-458e-8a38-3f2c835cbdb7.jpg?v=1762502862	8178670272828	https://twinbirds.co.in/products/women-churidar-legging-cotton-peacock-blue?currency=INR&country=IN&variant=44638161928508&utm_source=google&utm_medium=cpc&utm_campaign=Google%20Shopping&stkn=055f872ea637	Cotton Elastane			1503-PeacockBlue_XL	Solid		Women > Leggings > Cotton Leggings > Churidar		15-day Return & Exchange			Free shipping above ₹999	0.23 kg	XL		
Long Tee - Vintage Grape XL / LT0029 - Vintage Grape	shopify_IN_10305627259196_52784968630588	599.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_dea01c8c-0538-4e91-8595-3332334256fc.jpg?v=1776673869,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_1bd0ed86-2110-452d-a050-c321c6562ed0.jpg?v=1776673869,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_08a23c21-ee18-49eb-8710-3c1e136c5fba.jpg?v=1776673869,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_17ffc31f-149e-4cc5-8c70-4c11473c9032.jpg?v=1776673869,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_abef9954-ded1-4a7d-9100-8be980a2bb00.jpg?v=1776673869,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_860c06a1-980e-4702-9b87-22e8d619805e.jpg?v=1776673869		4	Twin Birds		LT0029 - Vintage Grape						Buy TwinBirds Womens Lounge Wear Vintage Grape Long tee online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_b21415c0-6e0f-4a84-bd8f-43b62dd829e4.jpg?v=1776673869	shopify_IN_10305627259196	https://twinbirds.co.in/products/long-tee-vintage-grape?variant=52784968630588&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/52784968630588	third party shopify:third party syncing			size:XL:Variant,color:LT0029 - Vintage Grape:Variant	Long Tee			27			0.15 kg	XL	1924-LT0029-VintageGrape-XL	
Kids Cotton Ankle Legging - Pearl White 34 / Pearl White	shopify_IN_8178712445244_44638259904828	449.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/products/263A4290.jpg?v=1680519741,https://cdn.shopify.com/s/files/1/0705/5556/6396/products/263A4295.jpg?v=1680519741,https://cdn.shopify.com/s/files/1/0705/5556/6396/products/263A4283.jpg?v=1680519741		2	Twin Birds		Pearl White						Buy Twinbirds Pearl White Kids Ankle Legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/products/263A4300.jpg?v=1680519741	shopify_IN_8178712445244	https://twinbirds.co.in/products/kids-ankle-leggings-cotton-pearl-white?variant=44638259904828&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638259904828	third party shopify:third party syncing			size:34:Variant,color:Pearl White:Variant	Kids Ankle Legging			70			0.15 kg	34	2502-PearlWhite-34	
Buy Brown Stone Women Stylish Striped Palazzo Online 3XL / Brown Stone	shopify_IN_10197390590268_52362606281020	699.00 INR		out of stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_414a12a5-bd9a-4557-bd28-ac11152387f6.jpg?v=1761814530,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_1f4be7a6-4e2e-4bc5-a31e-136d91d6b81c.jpg?v=1761814530,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_65dd9792-7085-40d8-88ae-30cca86ebd97.jpg?v=1761814530,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_a088954b-902b-4ab6-a53a-d2d684324c3c.jpg?v=1761814530,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_6cf126a3-f813-42d9-a14c-75ad70cf5e3f.jpg?v=1761814530,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_addf31ee-ac22-4cf2-a916-1e2b6ab7cb5d.jpg?v=1761814530,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_e5364a64-aac7-485a-a0db-163e41f92da6.jpg?v=1761814530,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_478dbc53-f57e-4542-9bbd-1a3cc422e6b8.jpg?v=1761814530		1	Twin Birds		Brown Stone						Buy TwinBirds Brown Stone Women Striped Palazzo. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_370d692e-aa90-4f45-973f-b3abd10896e0.jpg?v=1761814530	shopify_IN_10197390590268	https://twinbirds.co.in/products/striped-palazzo-brown-stone?variant=52362606281020&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/52362606281020	third party shopify:third party syncing			size:3XL:Variant,color:Brown Stone:Variant	Striped Palazzo			0			0.24 kg	3XL	1941-SKPV010-3XL	
Cotton Ankle Legging - Cyan Cyan L / Cyan Cyan	shopify_IN_8397442253116_45403485339964	549.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_99a1c95a-dad3-4e55-a967-71e9498c008b.jpg?v=1762330768,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_8b1a02b4-18f1-4845-8240-04667a16a5bc.jpg?v=1762330769,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_e439ea93-9b29-40a9-9346-2696becd66e9.jpg?v=1762330768,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_742b0881-a2c0-400e-bc9f-2c7c2a64b071.jpg?v=1762330769,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_dc91f326-e8bc-42dd-a46f-955f336c2de9.jpg?v=1762330769,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_4b7ddc33-2910-4c09-bc99-55ddff600373.jpg?v=1762330769,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_54acea9e-bca6-4f72-a22b-aafb1745923c.jpg?v=1762330769		0	Twin Birds		Cyan Cyan						Buy Twinbirds Cactus Women Ankle Legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_536cc7a9-7aa1-4905-a6b5-7e7c8c2a6808.jpg?v=1762330768	shopify_IN_8397442253116	https://twinbirds.co.in/products/women-ankle-legging-cotton-cyan-cyan?variant=45403485339964&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/45403485339964	third party shopify:third party syncing			size:L:Variant,color:Cyan Cyan:Variant	Ankle Leggings Cotton			27			0.23 kg	L	1502-Cyan Cyan-L	
Bamboo Modal Churidar Legging - White M / White	shopify_IN_8178771034428_44638406050108	849.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_c3f95a6c-7bf1-4105-8de6-20aebbb3c108.jpg?v=1772108682,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_bf75c3ae-7d5c-4945-aafd-5ce81363e9fd.jpg?v=1772108681,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_45b67a4d-ef33-428c-8698-f742f5fdf429.jpg?v=1772108682,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_9208c76c-9cf7-4460-ba95-f44dc232ad46.jpg?v=1772108682,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_60995ae6-1aef-484e-ab72-36269da70799.jpg?v=1772108682,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_96a42829-5809-4607-bdf7-893cb2e0c620.jpg?v=1772108682,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_e600d36f-1ca4-445a-89da-12fb7d92422e.jpg?v=1772108682,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_6b71055d-fa3b-44ea-8484-c816c12dd8bd.jpg?v=1772108682		9	Twin Birds		White						Buy Twinbirds Bamboo Modal White Churidar Legging online. Shop from an exclusive range at Best Prices in India from TwinBirds.  Assured Quality					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1503B-CHURIDARLEGGINGBAMBOO-BAMBOOWHITE.jpg?v=1710842207	shopify_IN_8178771034428	https://twinbirds.co.in/products/women-churidar-legging-bamboo-white?variant=44638406050108&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/44638406050108	third party shopify:third party syncing			size:M:Variant,color:White:Variant	Bamboo Modal Churidar Legging			92			0.23 kg	M	1503B-BAMBOOWHITE-M	
Saree Shaper Shimmer Pink Champagne Online | Twin Birds 4XL / Pink Champagne / Tall - Above 5'5	shopify_IN_8173488636220_51345667424572	899.00 INR		out of stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1191_-_Pink_Champagne.jpg?v=1757745535,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_46707530-cc83-4691-abec-efc0f22fd519.jpg?v=1757745535,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_c7e1b3a5-2c44-49ab-90f0-3a108dde84a3.jpg?v=1757745535,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_ddc433f5-d378-4530-9156-4621b390060a.jpg?v=1757745535,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_a9b5791c-32f5-4d9b-9c3c-8d116418f354.jpg?v=1757745535		0	Twin Birds		Pink Champagne						"Soft pink shimmer saree shaper with silky stretch, mermaid flare & secure waistband. Shop this premium saree underskirt online now!"					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_3b5bba47-69c8-4381-b820-c7a204c07437.jpg?v=1710766280	shopify_IN_8173488636220	https://twinbirds.co.in/products/women-saree-shaper-shimmer-pink-champagne?variant=51345667424572&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/51345667424572	third party shopify:third party syncing			size:4XL:Variant,color:Pink Champagne:Variant,height:Tall - Above 5'5:Variant	Saree Shaper			0			0.24 kg	4XL		
Buy Navy Women Stylish Frill Tee With Short Sleeve Online	6934516273540548821	399.00 INR	new	in stock	Online	IN	en			0									Buy TwinBirds Navy Women Frill Tee With Short Sleeve. Shop from an exclusive range at Best Prices in India from TwinBirds. Assured Quality					http://twinbirds.co.in/cdn/shop/files/001Hero_47cee628-3222-479e-b77b-408ef09328fd.jpg?v=1748924544		https://twinbirds.co.in/products/womens-frill-tee-with-short-sleeve-navy											IN					
Big Heart Printed Co-ord Set - Bridal Rose S / Bridal Rose	shopify_IN_10343496974652_52912073343292	999.00 INR		in stock	Online	IN	en	https://cdn.shopify.com/s/files/1/0705/5556/6396/files/2_db2f647f-5217-46f0-a638-32ca138fccc7.jpg?v=1774284132,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/3_cdd34742-6725-4b56-90db-4ad6ccb0ef6a.jpg?v=1774284132,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/4_722247d4-7b15-42f8-b4b9-6fad050e8b7a.jpg?v=1774284133,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/5_33bdd899-60a1-4084-98e3-d30cbc27db76.jpg?v=1774284132,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/6_9c9b15b4-6f99-4d2f-92e6-6c3b77b6c484.jpg?v=1774284132,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/7_9d1a4649-ef46-42d6-8fb8-e19a742812a4.jpg?v=1774284132,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/8_32d64a25-5b9c-4c87-9ce0-99e4267cf707.jpg?v=1774284132,https://cdn.shopify.com/s/files/1/0705/5556/6396/files/9_a89bed2f-d8a7-4d83-8170-591c242503e7.jpg?v=1774284132		0	Twin Birds		Bridal Rose						Printed cotton co-ord Round neck relaxed tee Comfy pants with pockets					https://cdn.shopify.com/s/files/1/0705/5556/6396/files/1_7aae8615-fcdb-4539-a093-49ff1132643d.jpg?v=1774284132	shopify_IN_10343496974652	https://twinbirds.co.in/products/big-heart-printed-co-ord-set-bridal-rose?variant=52912073343292&country=IN&currency=INR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic		gid://shopify/ProductVariant/52912073343292	third party shopify:third party syncing			size:S:Variant,color:Bridal Rose:Variant	Round Neck With Pant Co-ord			15			0.22 kg	S	1939R-APP027-S	
